g2-xl6-p1-t1,g2-xl5-p1-t1,g2-xl4-p1,g2-xl4-p1-t1,g2-xl3-p1,g2-xl3-p1-t1,g2-xl2-p1,g2-xl2-p1-t1,g2-xl1-xl1-xl1-p1-t6,g2-xl1-xl1-xl1-p1-t3,g2-xl1-xl1-p1-t6,g2-xl1-xl1-p1-t3,g2-xl1-p2-t6,g2-xl1-p2-t5,g2-xl1-p2-t4,g2-xl1-p2-t3,g2-xl1-p2-t2,g2-xl1-p2-t1,g2-xl1-p1,g2-xl1-p1-t6,g2-xl1-p1-t5,g2-xl1-p1-t4,g2-xl1-p1-t3,g2-xl1-p1-t2,g2-xl1-p1-t1,g2-m4-p1,g2-m4-p1-t1,g2-m3-p1,g2-m3-p1-t1,g2-m2-p1,g2-m2-p1-t1,g2-m1-p1,g2-m1-p1-t4,g2-m1-p1-t3,g2-m1-p1-t2,g2-m1-p1-t1,g2-m1-m1-p1-t1,g2-m1-m1-m1-p1-t1,g2-l4-p1,g2-l4-p1-t1,g2-l3-p1,g2-l3-p1-t1,g2-l2-p1,g2-l2-p1-t1,g2-l1-p1,g2-l1-p1-t4,g2-l1-p1-t3,g2-l1-p1-t2,g2-l1-p1-t1,g2-l1-l1-p1-t1,g2-l1-l1-l1-p1-t1,g1-xl4-p5,g1-xl4-p4,g1-xl4-p3,g1-xl4-p2,g1-xl4-p10,g1-xl4-p1,g1-xl3-p5,g1-xl3-p4,g1-xl3-p3,g1-xl3-p2,g1-xl3-p10,g1-xl3-p1,g1-xl2-p5,g1-xl2-p4,g1-xl2-p3,g1-xl2-p2,g1-xl2-p10,g1-xl2-p1,g1-m4-p5,g1-m4-p4,g1-m4-p3,g1-m4-p2,g1-m4-p10,g1-m4-p1,g1-m3-p5,g1-m3-p4,g1-m3-p3,g1-m3-p2,g1-m3-p10,g1-m3-p1,g1-m2-p5,g1-m2-p4,g1-m2-p3,g1-m2-p2,g1-m2-p10,g1-m2-p1,g1-l4-p5,g1-l4-p4,g1-l4-p3,g1-l4-p2,g1-l4-p10,g1-l4-p1,g1-l3-p5,g1-l3-p4,g1-l3-p3,g1-l3-p2,g1-l3-p10,g1-l3-p1,g1-l2-p5,g1-l2-p4,g1-l2-p3,g1-l2-p2,g1-l2-p10,g1-l2-p1
212.45129810979984,212.31632969483786,186.7252557761663,225.6678984447849,191.12803891237553,217.14585942549311,213.71683510101258,227.07137685201596,225.51243600635982,225.06376363275822,235.70564108745444,239.65835203321487,240.84859190245695,239.3278272590995,235.8377017933438,239.17060098273615,236.63673699819597,239.0145131941164,217.19892420047515,233.30531777096616,234.69048888746613,232.8125359052669,235.51740927071,230.17319536868428,232.55154637158054,103.59008392525027,185.33837839980495,119.4567522495153,195.19660092369872,164.77083518954782,203.98558750727096,185.24448150163553,216.33191113840348,211.70330799027195,214.72112965583352,218.40265081159083,213.78181260263082,215.0891709734998,95.06802077276613,194.06797534176854,132.1378175910738,207.58767658599635,160.0407138767167,213.1084406144401,192.70514748970064,228.59755304534735,229.16341369540402,224.50597308265841,232.55154637158054,229.26304197055055,220.0329091632714,61.39570947777493,85.32181075948301,129.17046969717876,189.15796394800168,28.266684571692878,187.78559347387213,82.92221303233539,82.5483662605889,125.15061580633079,194.89078087183455,28.332065308667595,192.05950293139924,61.529813113296576,79.59908494690441,114.13613113861372,212.55590997619967,28.285611659895356,211.6803050133391,82.05681838823166,109.23646836742829,107.44778809045445,105.53884018454498,29.459890654346527,101.48666110675822,67.97722454885131,101.12840313904947,128.4008411381466,134.29568316376617,29.256305530226076,132.5348423136532,65.76800141550217,93.27638192107482,143.1356189097298,164.88971056957584,28.275033060506573,159.17414162323604,88.22167516051258,108.9735242367368,111.17896207643578,114.03700189994062,30.348086389696885,109.34738239913142,68.19090905689703,101.31222496287319,132.42129669437034,136.01821305788826,29.203654791190097,134.16349540957006,65.19046809630298,90.93169173286098,142.92224167191506,165.20212765723272,28.286556436068988,158.80477259006935
207.44909299428903,205.71752652070256,189.69817417040954,223.37406949710652,191.31758648996606,220.31093579510662,214.2115094662877,228.44488613128567,220.9039498246418,218.15269993351058,236.36782751263138,238.49478354225212,241.46651485294078,239.99032550291443,236.45538181916865,239.84318918582767,236.44195881236462,238.7262523094208,217.78181058715586,234.17013125173557,235.3366012597528,233.48012470857478,234.33104889792955,230.80584376831138,233.2042571503981,100.32824997112326,180.90869744840936,119.28642570340368,198.19590319158715,164.26723248567305,202.88912433763642,185.72961195618507,216.89735260708892,212.4541497972301,215.1699721551459,218.51605369566877,214.5407650010469,217.20133784570726,93.6059158243809,195.05481282062635,132.10903282388676,202.65430558898674,160.51589098105046,214.43222458381223,192.88777083334867,229.05961873426594,229.65611937019813,225.03385399939106,233.2042571503981,229.71292033133307,230.2234186116218,62.00593758301389,83.15102157072366,126.13259781814403,190.68812962144173,28.68893915454969,186.60311783742694,83.4787689035506,83.23968926772557,125.9772391780464,195.97918594594088,28.733976508823243,193.8815893801037,62.159129423531766,80.38524599203163,114.92910180083655,213.554021708089,28.68867894803564,213.66686759882148,82.15074065733204,108.18375294620056,108.59481724615148,107.27110563358188,29.81234398079214,101.07347162979572,68.47796276957153,98.68339280401354,128.5617653819384,136.23633030118287,29.626566746148708,134.5737710780782,64.10838885707376,91.07716853135494,143.17272176869426,165.3545898446022,28.691767065259008,161.4987895040852,86.20566646975797,109.38838106095632,110.46045707611528,112.68123818503415,29.583450101773412,107.94088198409716,68.645991848949,101.21305492974852,131.067408792358,136.50719760530396,29.569393471195,133.95380192522913,63.64718836400076,88.76105723224505,143.36696799119397,164.67496871534271,28.67521580970461,159.70971043132627
217.68777462584885,221.63725080853175,187.73967903461264,218.17282579007357,190.19573263985035,222.3684688518912,214.71135940304146,230.51667472352815,226.82537224489536,230.65979183207529,237.01653354388662,239.12888086839007,241.10514942674007,239.76319025166453,236.16489247206013,239.5524557352482,237.22574755976407,239.36803454911757,218.27490089876719,234.79705341735985,235.9771303703895,232.36095502400082,234.84992387283881,229.7913319109903,232.26848898803297,104.60466869645593,182.78159292534465,120.16474845372176,193.53006422896763,165.1969429826298,203.50444458656617,186.02070254570893,217.3200446995418,213.15041311337626,214.02385670023511,218.80298459381405,215.57319047011185,220.63437639150305,100.87445498209821,195.60268241286863,130.4058886145697,207.05735613828114,160.32069154160348,212.35032945966614,193.3813667129309,227.96789344997538,229.92858421526105,225.65826358258835,232.26848898803297,229.936540369364,223.1849515668791,60.49057126932244,83.79807632704912,126.45442384425849,189.72751540357598,27.969197011836982,187.5610643001249,81.4066550933038,81.17825365028185,122.74455389286207,194.8616854802274,28.013159979777384,192.631807574746,60.63625702921639,78.3966921068625,112.28030679101501,213.1493777734821,27.970314549122154,212.380099767732,80.22293724944404,109.61188628551314,107.79144372450835,105.82487755972461,29.100048846396245,102.15317286603835,66.78286511212131,98.64297338547289,128.18026275654373,135.23332772698524,28.894206692376148,133.1690286599659,64.6581402069604,91.427713492216,143.40084383053514,165.50021377805703,27.96788930636058,160.92269657650107,86.10746896740555,109.00945676823487,111.54565427628607,114.23267571318573,29.933552250966265,108.84671691041184,66.95519661192449,99.03774430160377,131.40250496070846,135.87019601138581,28.84319816998099,134.87610725858553,64.17456318137783,89.406916766466,143.4548751163243,165.61444724961862,27.970838910737168,159.69501989336962
212.74483390335376,223.54654065959045,190.26075804423098,222.67685793364578,192.01468921595563,217.5407149287898,215.36366104005717,228.7227572150455,217.78291785914064,225.52088414268906,237.50982255804414,239.7012226590252,241.69853871585045,240.4165224497224,236.7790000525124,240.18234843890806,237.89888026345014,239.94238211225954,218.68507631411595,235.59263343254477,236.57035040271464,233.0317526023117,235.4660944002702,230.57574057770285,233.10632491045627,100.1628917381855,186.0897163609822,119.64566317237272,196.05833956718482,165.35173477688596,203.86901225309683,186.39086024602975,216.16443126622147,213.5083921368027,214.51522199414717,219.3370223186362,217.8578041848613,216.61623271915968,99.19720196222798,192.5457491145989,132.4729455649709,209.0572895090863,161.14298088731246,215.20791691921355,193.40524938551147,228.47100121277543,228.84870760817623,226.2560118835438,233.10632491045627,230.39706393930427,229.29800871191858,61.18587198794106,81.77438345723924,123.62344424406858,190.74205317310455,28.359079410352496,186.07625448849842,82.11548503061795,81.88441026116784,123.20118659434694,195.9714931664045,28.403072179485413,194.17291073356472,61.2535410460944,79.17566178900053,113.04966098159814,213.450845559409,28.361626635692115,212.669154732572,80.30494815690992,108.39685037264938,109.84202615010638,106.5725588612152,29.444325721739016,100.96758043936094,67.16260536756535,96.55940573916496,129.17312580648795,135.62431610302093,29.24710867744019,135.3612911117655,63.108279844486596,89.36947084796581,143.38368315939888,165.81806999356232,28.36777356542949,161.8227163320852,84.27337952522453,109.85262925754989,111.05804028717898,112.73018923593105,29.21052364081352,104.47862980606064,67.3488478116522,98.92454931462667,130.94046080434526,137.32937807518903,29.22401900924031,133.21320274733196,62.72133454259809,87.21718414364749,143.77062030356,165.38189224663668,28.375267965138377,159.45619595672062
218.27628468536224,218.79424427702426,188.87407212035842,226.69514214405248,190.6013544523104,222.17096421181952,214.16386961521636,227.60717642078643,233.02596897726573,220.6553338100537,237.85396419670303,240.33498333774634,237.85585405125946,237.86264114686833,236.55783342921544,237.87753411885433,237.7290590653642,237.8162547427641,217.58154815768023,236.16635906959323,237.1148792917322,233.77358211202775,235.94949048451363,231.34653697581638,233.79611017046955,102.52201969358073,187.74643564336188,119.27973032493469,199.9237457036635,165.40391078623134,204.1787566014877,186.70738310802747,216.6845543172052,213.72475373509008,215.08629093622733,218.36489784128835,216.21085408844004,217.30596743001666,101.28474128293266,195.82267653997644,132.20943868270157,204.68948145711605,161.22842732571428,216.8741598431317,193.82189588931305,228.84006151341723,229.43204347008236,226.72595572001654,233.79611017046955,230.58285415856875,224.3071122752411,59.75753782212065,82.3561896166143,124.03860962685773,189.70757213220338,27.682540231552846,187.63883952180257,80.17249796576198,79.94849032239198,120.48077119002039,196.16028254521086,27.72459759439766,192.9875818167192,59.82981997518474,77.306173301183,110.30330803100247,213.13099847636244,27.68533435004295,213.28208023237212,78.5115239873569,109.53751872124616,108.7598554121864,106.02163769875999,28.75638989215637,101.78773694788003,65.77117876228564,96.56249369453221,128.50237471489777,134.97161875493398,28.559568625257363,134.47814754202759,63.61261428735163,89.73056834031604,143.6960919280514,165.604363267691,27.68458488247734,162.03705042213372,84.34200240640365,107.42727260275576,111.59490528347425,114.47438252704285,29.548127191504825,103.45900289177212,65.94022319743142,97.04911860832965,131.8770971222113,136.56657793163325,28.520030507682918,134.29315264103573,63.244779949632814,87.65155147093532,143.84260369823025,165.69426215896206,27.68972022116457,159.89509497057676
219.038787501758,214.28248933674408,189.53841214285134,227.50354372121365,192.25745321835606,222.08256123168795,216.1950362154677,228.67064797227093,228.43474072309724,232.43793545666165,238.46670451469768,240.78208290184102,232.788872142268,232.79298877605808,232.84558895399422,232.80433428361923,232.65761280455519,232.74691028171694,218.04307972587654,235.1483097334745,236.16918499491047,234.35927459331577,234.88643458436604,232.05680822908462,234.44219930793676,101.71654289507724,183.69562821099098,120.40620172032627,195.52603805211504,165.40859373557646,204.73956668510627,187.0770492873849,217.03990782099433,214.01286584218914,215.55871933786625,218.93330227728808,216.55074587371186,220.36623197505222,98.51571747854184,197.02568884444656,133.27118302238554,208.33124008341812,161.62203019679598,212.35145106116258,193.56581395619338,229.388112561667,229.93839103903193,227.2189779640516,234.44219930793676,230.9167997199423,225.47774809697856,60.409645322243854,80.60191803528122,121.38892618913845,192.50044749285027,28.058378286907807,187.40616456427924,80.82428485211261,80.65892471503477,121.01569951047247,196.37562910841942,28.10215944953851,194.60101671831126,60.51867789243258,78.05845509662647,111.28636277347647,214.01291599386911,28.077424675277577,213.87008954287938,78.76299276470239,108.58505722009141,108.81563602688585,106.87119436635268,29.111796486814896,101.85513550327487,66.27364081036256,94.65752300806363,129.0216530412274,137.23697155350158,28.922871609408457,135.03620342852767,62.25439119285902,87.79878153164249,143.68808007088606,166.1677815190444,28.069514294877298,161.93470235273017,82.36101318120187,107.52939895000709,111.3902791870663,113.49563759656029,28.876424515334154,107.35542982380561,66.45785634777877,97.02999596460758,131.5661164276473,137.57006797340804,28.891525044420398,133.62110602333888,61.870314907805486,85.75107511192753,143.7787663030617,165.41091919496554,28.076560660081864,160.0016697100807
214.46224650460564,208.35908181239253,187.64008612183338,222.73090246012615,191.07876054193162,218.01879752589394,214.91669486944377,227.64714059706077,227.8696250909036,226.03477444820533,237.47314123021798,239.7215033037101,227.15555646302215,227.1576491226053,227.2060082259847,227.16958735383335,227.03115933852192,227.11551555067007,218.4873056690535,235.78383990964556,236.7404442469577,233.28645679374674,235.43235298790844,232.6189561483768,233.29800606667342,99.60438248988045,184.06998894207882,120.33056825865238,197.39785160433732,165.5576688365117,204.93553990740074,186.96705826724576,217.6168448902823,212.8962608324293,216.21015287678654,219.42482686063326,216.160001174025,216.72888764936067,97.70236524423197,197.297101017084,132.4259249938603,206.82564875616978,161.69983487968884,218.20449076869247,194.0239961280065,229.93148853388826,230.5054502313606,226.12455007186884,233.29800606667342,231.0299933064219,222.32639919224894,59.06098496285509,81.26771589058589,121.8188964213591,191.01771345991756,27.438798106308873,188.0893188471702,79.13309099872176,78.8427213213206,118.19436951270599,196.02572570874102,27.480690328797987,193.52288425122362,59.17020859361266,76.30028550596177,108.70852372058458,213.80896275590095,27.43796414579951,214.34176991817716,76.95986911977822,109.62662472532494,106.3892957280677,106.34317277094438,28.459632641107014,103.69185170597633,64.78006593692145,94.95534961434804,128.2707652206136,135.6644710345964,28.27458645641762,134.5231082816741,62.79362192099546,88.21897703628854,143.95788633209318,165.60305953141037,27.42804339813286,162.38100415894502,82.53073431379741,105.41280323619122,111.75621253440204,114.35825496720899,29.23018612772863,107.59048272456631,64.94542658651476,95.14769354717589,131.8296594549983,136.26187236495676,28.227376758697943,135.25657456390775,62.42307138386149,86.17469474163809,144.02637249092186,165.82560763089177,27.430000709486155,160.3119940533272
218.3101518344008,222.72238249928253,189.59309875828365,223.39617267881357,192.48488812956285,222.37194143300025,215.29699743899386,228.57263539239597,224.9869443604894,221.47841056884408,238.0700553996312,240.29450143332048,222.54081209337957,222.53691327730576,222.5846968029667,222.55277645162488,222.41679041993402,221.75088225829757,218.96289689503345,236.41452787489567,237.29665075532026,233.87343356905507,235.97668833890432,231.75828100095646,233.65635976575837,100.82522495863367,188.49672218675036,120.59577815390807,200.15526890006754,165.74720624724645,205.23224326265753,187.29028372000613,218.07563030172906,213.32044292839927,216.49893579500534,219.826016547106,216.6231959574798,218.8659738046895,95.28330007462252,194.44516865311314,133.4451882153948,202.44045910821063,162.03397972021958,214.49054008154488,194.24759627268415,230.1853732634048,230.87377133033553,226.4142519062233,233.65635976575837,231.37357708647212,230.54070321716748,59.63309993722759,79.47688443665885,119.33756350931714,192.04858748367784,27.804925901922115,186.07126841823833,79.79037486978413,79.5396181956294,118.98636468442857,197.26876880713164,27.844572099467168,194.94577365791278,59.76736993260121,77.04636125316662,109.51292256253615,214.20149496620687,27.803353599109144,214.5606840167862,77.2286641838293,108.770223026338,107.2170414450922,107.24177513012846,28.79441340405085,101.88589543852999,65.2055295536315,92.96145207528767,129.26816249240423,136.4290051617523,28.609653452409376,135.84262974705106,61.489262391910025,86.41324906664447,144.0345869240269,166.70728449508482,27.7933342203079,162.5690876294659,80.72424268480766,105.33380795453594,111.09394093509933,113.56160606992415,28.568509847411622,108.06125629929285,65.34121585281619,95.38927766285829,131.4053821528718,138.4128530149107,28.579814841213523,134.04065700564408,61.04754217362278,84.41218653781577,144.61711705258355,165.76132515084706,27.801049099304674,160.5318020515508
216.9101642672635,221.84780604229354,188.27053735451082,226.678398686753,191.76220964663483,223.61235446413974,215.7251805534127,227.55776845711685,229.60083402626336,232.46877357019682,238.5228787724942,240.79979805761624,217.39062036480064,217.38309524552125,217.42913475470584,217.4019760299839,217.26855700479075,217.3452018484187,219.40040584490876,236.8101330091968,237.79794095392964,234.3684247235758,236.46416403724265,232.42651216865724,234.05199248716767,100.80141946527556,188.10830866037713,120.57405660240585,197.07230977018924,165.47174520558335,205.39579893933953,187.242198200798,218.59430753157483,213.9795102641962,215.52659681979557,220.11028189038396,215.86991800182432,221.65006103782488,93.79064699751325,197.01353961369767,132.39787933652102,208.73998272699637,161.157459349666,212.13971895966884,194.59412773800156,230.44147519934938,231.2444279928292,226.80246626251255,234.05199248716767,230.49343925887896,225.94263458396912,58.367175154566695,80.09267398486612,119.72831239082836,191.27972423151488,27.199089655324915,189.63605306611888,78.0659819575013,77.82351081221412,116.33877678122721,196.53453828063692,27.237050048313428,193.6316031295819,58.49685398901305,75.38340234218387,107.3087770655776,213.87343571380154,27.197438899942107,213.65873226816473,75.5566854185055,109.61035145330966,106.87154095136437,107.15662150797773,28.180802824528634,102.52280368683716,63.88766741629192,93.3187757801076,128.38680827666144,135.960804199936,27.999967745542904,135.03576549342233,61.9746796622009,86.79176188176987,144.28338766981844,166.60260843447475,27.20042521657809,162.817917134987,80.8294391678211,103.20022075559059,112.15722113564456,114.83822184091329,28.908456741236858,107.73626690916434,64.03277184890588,93.43313582606261,132.3250690434618,138.05622737480795,27.96744690877176,134.77838676992508,61.5894229814391,84.81022166177509,144.12763747228354,166.3022910201468,27.20520217730986,160.68998912704086
212.72719140815664,217.50132179631345,189.5430845726728,225.15581677788026,191.95873400718642,219.5702365399241,216.0805207078003,229.38805439867858,224.11156817530141,227.9332594868993,238.9452948085585,241.21347906441915,212.47337598662648,212.46263145300333,212.5065149594405,212.48196610757336,212.35335062410422,212.4264619846722,219.7867749349896,237.3961062883528,236.73562722583878,234.59839463179873,236.93674602289602,232.9265040849787,234.44661015928727,101.58900296153132,185.49936777728539,119.59775883706432,197.26577524205427,165.66677401742666,204.3966887577275,187.54554154448599,218.89573276107183,214.4455812269615,215.96980183723818,220.4530848444856,216.32987210504257,218.2190138543378,92.39122942047602,197.46343223362513,134.1802155234732,210.8400226263926,162.32493326336981,210.63805127764363,194.71457418969499,229.43507316864503,230.20139132516204,227.1740837339066,234.44661015928727,230.779654408573,228.37508161508433,59.01021091499043,78.40264796238924,117.38879066413595,192.76730863413962,27.548403628749796,187.74295349099444,78.70285972075091,78.48475623322241,116.90736076322933,197.28042201100013,27.588336402387682,194.98186655465392,59.08373055649059,76.13910032680711,108.05513485520315,214.73525958325706,27.553987959134606,215.14100788457512,75.80911437781418,109.04848507186139,108.99362554123309,107.72751971694821,28.527244305375717,102.3791832659917,64.27941618210072,91.32165409028995,129.81623680895345,136.6882613895244,28.345773758997996,134.67907554001258,60.74972538980975,85.08917596635474,144.37084246872564,166.69838308593592,27.547309179679683,162.89857075770087,79.2170361759334,103.18164018136292,111.36648394031528,114.58329309661721,28.302848407549224,108.94867423745478,64.40246232154044,93.57290342589503,131.52610136568157,137.90630843024343,28.299565517853257,134.98562164023508,60.371162996887904,83.23880008418762,144.43852617295505,166.02735118781015,27.55162219325204,160.7320257217106
218.07619907428,211.98043682300843,188.39925352306304,220.83481354887462,192.18643244113701,222.5535730829448,216.25004214223574,231.38506751646884,227.5895902698287,223.57485230073732,237.9868722821682,240.26802636754297,208.42817074538883,208.4150402749969,208.4581985235862,208.43537378929184,208.30994540347282,208.38137389305356,218.77892004109972,236.40986384362188,237.22659451250144,235.00850519546043,236.0183622344728,233.4545201484167,234.8143259525935,99.0610020560093,185.35285782574866,120.3744828150465,200.86299670165735,166.37009421388026,205.90955017031618,187.57164369645022,217.91068065337322,214.78343883021208,216.43311782722682,219.49932555959413,216.32141643393663,218.43187539919916,90.61982755875383,198.343388965692,133.70000786693163,206.75026001280065,162.38572947525668,214.8722800414664,194.77648930983932,229.83443187424803,230.72137986476721,227.54492348810456,234.8143259525935,231.0971072137661,240.74652868231718,57.80620000209288,79.00342402551814,117.84843462315258,191.31368471906546,26.989662215625494,188.84682554403003,77.1937340884768,76.97932927355373,114.65308780275323,196.77467468091697,27.011477818301124,194.1327474035979,57.88032369459493,74.5695257012624,105.76385274433588,214.28068389525825,26.995523737362767,213.96558221735174,74.2188796577833,109.99679015666764,106.8055565445886,107.04427647372783,27.92591836715765,103.27398738895852,63.10978672993178,91.69283828139223,129.18802879385262,135.79963831709546,27.763355174010968,135.43118353046614,61.32572591539039,85.51552914610386,144.364762210963,166.32585483759462,26.985059938655652,163.31560737057188,79.32958109822853,101.32356251344129,112.05659003407953,115.22473188844374,28.613208663238698,107.0186781515771,63.234991231235156,91.88985873584569,132.71139470668334,137.3563177518519,27.71811664786352,135.39811498729034,60.881048618090716,83.6078780200115,144.6700230858254,166.05583840619917,26.98815830948988,161.04425963677318
217.10325800864643,208.01096832753836,189.93314177134368,224.58397359896446,192.59520548245405,224.10553122509685,216.63319101511595,229.03855729073123,222.41968538634634,232.344464341704,238.4350369897907,240.78848432454072,203.90113276568513,203.8878597696881,203.92912537085118,203.9094415910211,203.78713749018684,203.8581300695727,219.22373207208386,236.90020357596936,237.63244635312304,233.94169023094116,236.44459143483763,234.0312336787654,233.847619410386,98.22247345924751,188.94167393673692,120.00702605105047,197.72840214883948,165.55301440527515,204.7912422421856,187.7617258513798,218.2831799691396,215.12304084005217,216.85318479190292,219.92986942083255,219.36031320973737,221.4254592498147,97.76380480803118,195.71855534982674,133.96925752285478,209.8456037519577,161.96604845304165,212.35994981533437,194.8816976179047,230.22021476146838,231.0584780662716,227.7479398814736,233.847619410386,231.38936549050013,234.87853905451504,58.44323449744359,77.52773490156409,115.64570922673803,192.75176289531223,27.334760443637393,187.5034461892549,77.74360458773668,77.66463107224642,115.14070960711098,197.59695327652784,27.371533986637587,195.15415447972677,58.51960527967233,75.28896867355022,106.74325637945401,214.5225374439558,27.338716499361336,214.29855877443043,74.52991983095659,109.04226139343413,107.45564760502126,107.74061341611593,28.2627883688578,102.33879106888722,63.47008837213158,89.9454442587339,130.2539860580748,137.05969889015046,28.08213032025941,135.4279499947862,60.08348956789436,83.90384944152497,144.56058694034175,166.82490631999872,27.33941770486835,163.71374569629847,77.80332398667346,101.37957305079559,111.49355955683968,114.21631989774062,28.040148362697416,108.29545876507859,63.647707868012105,91.94760695291905,131.72065341618907,138.60142173505818,28.05890041329719,135.08266988561206,59.72280498503372,82.03519455316842,144.80579993792804,166.02080597493992,27.324252097743166,160.739626252063
216.08728541359906,223.75857936118922,189.15885810704322,227.42480400677647,192.8527411396634,220.29341179443105,215.4388298584765,229.57969578839482,233.3529091836513,228.09040733329022,238.78800855886607,241.2902018989873,200.17064939475227,200.16041354316133,200.19773377521818,200.1797311308917,200.0604369846918,200.13111534438153,219.5894637314059,237.45190299996355,238.09926924822446,234.2062700338191,236.89451396184555,233.19999455667337,234.255122797488,100.6141442076191,188.52393273369978,119.83838589817086,197.98964613538206,166.4931238551122,205.2491338924223,187.84646903399374,218.76913373282795,215.54744650321805,217.18685306945696,220.18814739392116,217.15405503240706,217.84278496636588,99.6641456756325,197.58871109677287,132.95091680982242,209.9030144164055,162.12184809759646,218.2876013347679,195.1275870683041,230.59434412950273,231.41315130563441,227.9293884539749,234.255122797488,231.6623171792106,239.10969185789367,57.2330153169492,78.1103407417923,116.09966571665878,191.3015270279021,26.78693931461668,188.90863109531531,76.3165298810955,76.12130147850272,113.0064389390685,196.77861195985486,26.822489758675154,194.39092024016512,57.37148281439842,73.79385002465501,104.56540014403623,214.23861663012252,26.79073731220363,214.92232121549316,73.14026607680805,110.11276557925792,105.45919107155193,107.66765406679933,27.689569743966384,103.2026352739375,62.36180994580903,90.2556060119491,129.70042069590696,135.34715193067908,27.53019130065382,135.08972084993718,60.56953153377396,84.2813209761172,145.02615079106027,166.27069094867238,26.788253987032093,162.7795705733916,77.94529570458421,99.46394746199336,112.42356870581746,115.2894711327199,28.36512628972496,110.1962864220204,62.460641632527114,90.34637400732585,132.7231596390752,137.79644973346376,27.49123450976137,135.5189698441939,60.28173127350114,82.66218618923811,144.8830920277446,166.29857136318117,26.784918200695216,161.1279311847243
219.69235991137293,225.4261651492586,189.80921625643327,228.4364218478806,192.86095697523356,224.17402818741192,217.1625896701143,229.92086256028827,235.7087034527425,224.02640690504103,239.2940975582733,241.64558704114017,195.9924600160799,195.9846865563268,196.01734829516735,195.99992803959785,195.88600957595514,195.953459367344,219.90428388898994,237.9444243087571,238.53095566282875,234.36031796900338,237.33395988620674,233.60875754980108,234.70280533369186,100.84969021134556,186.09044746212103,119.76284761140882,200.89450140442057,166.70380841761383,205.4627592748458,187.79481745459518,219.27674834663685,215.89788244791512,217.60312897454844,220.39856219214772,217.3668324195394,219.59220937845734,99.18792049700282,198.96692847804448,133.3349243366295,207.63270567830702,162.95382723787205,218.04885067333336,195.16055563964133,230.93019327410093,231.7833245968312,228.0423838705186,234.70280533369186,232.0029100138382,234.78063227933413,57.84324587075986,76.59240310867457,114.01128583560228,193.04536844727278,27.119589129604737,188.1693503505187,76.86259169219741,76.74992931341806,113.55516421606522,198.185659744543,27.155374827550133,195.74369742196416,57.930615577253434,74.50982158481581,105.33955221817783,214.71367974928793,27.126550475590278,215.24163671160898,73.28848509667137,109.09530889580962,106.19560967462456,108.61105685048537,28.016583203522973,102.81813732296433,62.69940387331272,88.60713210470057,129.96922401286096,137.06942087886296,27.837920615243256,136.377648498799,59.46254251392621,82.75326633098592,144.80628253048212,167.02163241068544,27.11341103680926,163.95670918980633,76.51134860376759,99.40442812376482,111.58225912769399,114.40388555732504,27.814662369612126,107.96431531725506,62.95165047051849,90.80742767063909,131.6336292769708,138.8213466810732,27.816392677930875,135.4908676595077,59.10941939871421,81.0329010915641,145.27078624813157,166.31152116276516,27.12808545230982,161.24962157417153
220.4202811417386,221.6294075693513,188.69134595235207,224.3867479578814,192.83484645926052,221.58683301770688,215.7471607360042,230.24469743943723,224.66827154084987,233.65598550909368,239.61987233321605,242.07543744992208,192.54379277532726,192.53714195603425,192.56772149268514,192.5504561383275,192.44406245808537,191.9451899384429,220.31666722732209,237.05651395085064,237.66733844908748,234.7480270771747,237.77850121447958,234.15494722029482,235.05535864145568,100.02609984589945,185.87196033380496,120.72804364126125,197.2394385243714,166.38555678562548,205.68338227348238,187.81225509005063,219.6262051294143,215.1124894015267,217.96408604474234,220.66611385587044,218.49839158934844,222.13053021395973,101.16722256817428,199.76674690769494,133.96367954402416,209.74495930065828,163.05465553846568,215.4924981496112,195.21308687264718,231.22317942423342,232.1249946366436,228.44074726085196,235.05535864145568,231.17434282257565,238.00600860682462,56.758012092768965,77.18032966652112,114.54650474054722,191.69663831377693,26.597427958233347,188.90780985774578,75.49161049649071,75.2847594490978,111.53353208631847,197.55420934568392,26.631907354606163,194.93598503120614,56.84185077825071,73.09039057587916,103.47171006085503,214.89091101505872,26.603685857291808,215.51583120668047,71.9779648097167,110.24121037069793,106.08592826121532,107.48041905971375,27.485896387403788,103.57685255065198,61.64430094858581,88.75231875559979,129.47773109066907,136.50991626400813,27.31310625246878,135.75446339598363,59.952216737561834,83.23290626057427,145.49271236668824,166.8393932142919,26.605479035394552,163.888724785826,76.7401125900782,97.7635187436801,112.20604717785442,116.23905448507305,28.10889816014425,109.19569584083294,61.754465304029,89.03477360458902,132.28114535141634,138.2132241683952,27.28586989160875,136.51599110018677,59.635198889720876,81.41742893010677,144.99082655354886,166.58416588325224,26.61199400020708,160.49498331187797
