g2-xl6-p1-t1,g2-xl5-p1-t1,g2-xl4-p1,g2-xl4-p1-t1,g2-xl3-p1,g2-xl3-p1-t1,g2-xl2-p1,g2-xl2-p1-t1,g2-xl1-xl1-xl1-p1-t6,g2-xl1-xl1-xl1-p1-t3,g2-xl1-xl1-p1-t6,g2-xl1-xl1-p1-t3,g2-xl1-p2-t6,g2-xl1-p2-t5,g2-xl1-p2-t4,g2-xl1-p2-t3,g2-xl1-p2-t2,g2-xl1-p2-t1,g2-xl1-p1,g2-xl1-p1-t6,g2-xl1-p1-t5,g2-xl1-p1-t4,g2-xl1-p1-t3,g2-xl1-p1-t2,g2-xl1-p1-t1,g2-m4-p1,g2-m4-p1-t1,g2-m3-p1,g2-m3-p1-t1,g2-m2-p1,g2-m2-p1-t1,g2-m1-p1,g2-m1-p1-t4,g2-m1-p1-t3,g2-m1-p1-t2,g2-m1-p1-t1,g2-m1-m1-p1-t1,g2-m1-m1-m1-p1-t1,g2-l4-p1,g2-l4-p1-t1,g2-l3-p1,g2-l3-p1-t1,g2-l2-p1,g2-l2-p1-t1,g2-l1-p1,g2-l1-p1-t4,g2-l1-p1-t3,g2-l1-p1-t2,g2-l1-p1-t1,g2-l1-l1-p1-t1,g2-l1-l1-l1-p1-t1,g1-xl4-p5,g1-xl4-p4,g1-xl4-p3,g1-xl4-p2,g1-xl4-p10,g1-xl4-p1,g1-xl3-p5,g1-xl3-p4,g1-xl3-p3,g1-xl3-p2,g1-xl3-p10,g1-xl3-p1,g1-xl2-p5,g1-xl2-p4,g1-xl2-p3,g1-xl2-p2,g1-xl2-p10,g1-xl2-p1,g1-m4-p5,g1-m4-p4,g1-m4-p3,g1-m4-p2,g1-m4-p10,g1-m4-p1,g1-m3-p5,g1-m3-p4,g1-m3-p3,g1-m3-p2,g1-m3-p10,g1-m3-p1,g1-m2-p5,g1-m2-p4,g1-m2-p3,g1-m2-p2,g1-m2-p10,g1-m2-p1,g1-l4-p5,g1-l4-p4,g1-l4-p3,g1-l4-p2,g1-l4-p10,g1-l4-p1,g1-l3-p5,g1-l3-p4,g1-l3-p3,g1-l3-p2,g1-l3-p10,g1-l3-p1,g1-l2-p5,g1-l2-p4,g1-l2-p3,g1-l2-p2,g1-l2-p10,g1-l2-p1
607.0,93901.0,71803.0,109106.0,67055.0,132428.0,77566.0,106746.0,607.0,607.0,84436.0,84775.0,170624.0,162852.0,154834.0,168935.0,168594.0,168261.0,77227.0,83087.0,85114.0,82745.0,85452.0,81395.0,81058.0,35188.0,109110.0,46715.0,108095.0,57562.0,69228.0,68751.0,78353.0,75988.0,76323.0,78352.0,27651.0,118911.0,607.0,607.0,50102.0,607.0,55866.0,76322.0,68414.0,82408.0,81395.0,80381.0,81058.0,325082.0,232479.0,151463.0,30104.0,151803.0,134515.0,151127.0,71124.0,151804.0,151803.0,151806.0,141634.0,151126.0,68412.0,151467.0,151801.0,151802.0,151802.0,151127.0,72142.0,152146.0,151803.0,109091.0,78246.0,151464.0,33491,152138.0,151802.0,132479.0,93837.0,151124.0,52818.0,607.0,152146.0,151807.0,117228.0,151127.0,56207.0,151806.0,152140.0,131464.0,124687.0,607.0,22646.0,152147.0,152142.0,147740.0,96890.0,151126.0,47055.0,607.0,152147.0,151804.0,106718.0,151125.0,55869.0
207128.0,13117.0,58917.0,119586.0,67057.0,41507.0,76549.0,81393.0,84098.0,245993.0,84098.0,85111.0,168596.0,168595.0,161889.0,168599.0,170623.0,168933.0,76887.0,82068.0,83423.0,83085.0,84772.0,82748.0,83758.0,29086.0,78352.0,48410.0,14807.0,64005.0,72941.0,67057.0,74633.0,75648.0,74973.0,78015.0,72270.0,117220.0,607.0,169274.0,40952.0,131077.0,57225.0,133782.0,70782.0,81394.0,82746.0,80043.0,83758.0,92885.0,608.0,607.0,151807.0,151807.0,122649.0,607.0,70448.0,607.0,607.0,151804.0,137904.0,607.0,72142.0,607.0,607.0,152144.0,151466.0,607.0,76211.0,152145.0,151802.0,136888.0,57897.0,607.0,38238,28410.0,151805.0,143670.0,107396.0,607.0,54851.0,151806.0,152142.0,151803.0,115187.0,607.0,60613.0,152145.0,152142.0,96887.0,607.0,151129.0,44682.0,28410.0,152142.0,131463.0,97903.0,607.0,38580.0,151465.0,152140.0,151802.0,120616.0,607.0,56544.0
607.0,2978.0,75530.0,93224.0,70110.0,607.0,75193.0,36440.0,226729.0,607.0,84776.0,84436.0,168933.0,166907.0,165921.0,167920.0,166903.0,168931.0,78245.0,84095.0,85112.0,82747.0,83424.0,82409.0,82743.0,37900.0,607.0,41631.0,85790.0,60613.0,68889.0,66717.0,77674.0,75311.0,75985.0,77339.0,97278.0,13118.0,124007.0,607.0,53157.0,89846.0,56884.0,53339.0,68412.0,81733.0,81732.0,80383.0,82743.0,607.0,150684.0,151467.0,607.0,151801.0,151464.0,151125.0,55867.0,151804.0,151805.0,152145.0,136208.0,151126.0,70447.0,151466.0,151802.0,152141.0,151465.0,151125.0,77566.0,152140.0,152142.0,85703.0,79940.0,151127.0,44001,152143.0,152140.0,115196.0,94850.0,151125.0,45021.0,607.0,152143.0,151802.0,119604.0,151125.0,62307.0,152144.0,152141.0,114515.0,104345.0,607.0,50445.0,152144.0,152142.0,147059.0,94174.0,151124.0,51800.0,607.0,152145.0,151806.0,118919.0,151126.0,56207.0
148318.0,950.0,60611.0,607.0,61630.0,196312.0,75870.0,81734.0,607.0,607.0,84437.0,85788.0,169270.0,165554.0,163566.0,169611.0,168599.0,169613.0,77905.0,83760.0,82410.0,83086.0,84437.0,81733.0,83759.0,607.0,89507.0,45698.0,110462.0,56884.0,70916.0,67057.0,75988.0,74296.0,76323.0,79367.0,78688.0,102010.0,607.0,148994.0,45020.0,15146.0,60614.0,47592.0,69770.0,81057.0,80719.0,80721.0,83759.0,247012.0,608.0,607.0,151804.0,152140.0,129771.0,607.0,67736.0,607.0,607.0,152142.0,136890.0,607.0,72481.0,607.0,607.0,28747.0,146041.0,607.0,74173.0,152142.0,152143.0,126379.0,80953.0,607.0,607,607.0,152144.0,147738.0,92145.0,607.0,41966.0,151465.0,152138.0,151803.0,111805.0,607.0,59597.0,152145.0,152146.0,121974.0,129431.0,151125.0,607.0,607.0,152146.0,145024.0,92820.0,607.0,53156.0,151470.0,152142.0,152144.0,120617.0,607.0,61292.0
99644.0,277093.0,74515.0,144600.0,72820.0,90858.0,76550.0,89506.0,106743.0,245998.0,84435.0,84774.0,168598.0,168256.0,166934.0,164538.0,170288.0,169267.0,77565.0,83421.0,81734.0,84434.0,84093.0,84099.0,83085.0,607.0,101672.0,40272.0,607.0,59935.0,68212.0,65362.0,77676.0,77002.0,76662.0,79363.0,34749.0,114518.0,71803.0,607.0,51801.0,118237.0,58241.0,96266.0,68752.0,81396.0,83760.0,82071.0,83085.0,93560.0,211859.0,151465.0,607.0,152143.0,140956.0,150787.0,66379.0,151805.0,151802.0,152144.0,134856.0,150788.0,64343.0,151462.0,151467.0,152146.0,152145.0,150788.0,74516.0,152483.0,152145.0,107398.0,87733.0,151128.0,66041,152139.0,152140.0,131124.0,85703.0,151127.0,48407.0,607.0,152140.0,152144.0,122990.0,150788.0,53156.0,152136.0,152147.0,607.0,607.0,607.0,13833.0,152143.0,152144.0,151804.0,95535.0,151125.0,44680.0,607.0,27393.0,152139.0,113160.0,150786.0,54171.0
607.0,49619.0,58918.0,86124.0,68073.0,10076.0,78918.0,83760.0,207803.0,607.0,83760.0,85453.0,168932.0,164538.0,166596.0,166231.0,169273.0,164203.0,77906.0,83081.0,81393.0,85113.0,83424.0,84097.0,83086.0,99600.0,41169.0,39253.0,107083.0,57900.0,68551.0,67396.0,75986.0,77341.0,75983.0,78014.0,76325.0,15483.0,34851.0,135130.0,44002.0,88154.0,60951.0,83760.0,68076.0,81057.0,82406.0,80043.0,83086.0,69905.0,608.0,607.0,151804.0,152145.0,131803.0,607.0,70786.0,607.0,607.0,152144.0,145701.0,607.0,67057.0,607.0,607.0,607.0,147400.0,607.0,77228.0,152477.0,152145.0,127735.0,71464.0,607.0,607,607.0,152145.0,151801.0,93837.0,607.0,51800.0,151464.0,152487.0,152145.0,118583.0,607.0,58241.0,152142.0,152485.0,132822.0,141634.0,151124.0,41630.0,607.0,152483.0,135196.0,89429.0,607.0,46377.0,151465.0,152142.0,152140.0,114178.0,607.0,58237.0
106071.0,607.0,75532.0,91196.0,72141.0,131755.0,76885.0,110124.0,10076.0,607.0,83759.0,82745.0,169609.0,167922.0,164915.0,169612.0,168935.0,169270.0,77227.0,83084.0,85114.0,83423.0,84098.0,84437.0,82407.0,607.0,607.0,50780.0,111813.0,60613.0,69903.0,65360.0,79703.0,75309.0,80042.0,77679.0,81396.0,107419.0,28069.0,607.0,48748.0,6020.0,53831.0,38130.0,69770.0,83085.0,80718.0,80718.0,82407.0,78690.0,118576.0,151464.0,607.0,152144.0,128750.0,150786.0,59596.0,151804.0,151806.0,152142.0,144686.0,150786.0,75872.0,151468.0,151463.0,151804.0,152142.0,150786.0,72478.0,152483.0,152144.0,93839.0,77228.0,151122.0,38919,151800.0,152142.0,106039.0,89431.0,151119.0,49767.0,607.0,607.0,152144.0,119600.0,150788.0,58241.0,152483.0,152480.0,112143.0,607.0,607.0,54850.0,151804.0,152481.0,132823.0,111126.0,151123.0,47733.0,607.0,607.0,152144.0,130786.0,150783.0,61627.0
75650.0,607.0,68074.0,607.0,67059.0,48944.0,78922.0,79366.0,163185.0,243631.0,84097.0,85110.0,168929.0,166904.0,164913.0,167920.0,160820.0,169609.0,78244.0,84100.0,84098.0,82071.0,84100.0,84098.0,84100.0,68409.0,121617.0,38239.0,17511.0,54512.0,74295.0,66719.0,76662.0,73621.0,80377.0,79030.0,78691.0,116545.0,607.0,100995.0,46716.0,120264.0,59597.0,66185.0,69089.0,82069.0,82407.0,80719.0,84100.0,79704.0,608.0,607.0,151806.0,152142.0,130109.0,607.0,62310.0,607.0,607.0,152481.0,125025.0,607.0,68414.0,607.0,607.0,607.0,152139.0,607.0,76209.0,152482.0,152481.0,121632.0,85023.0,607.0,25359,607.0,152480.0,132823.0,102312.0,607.0,45020.0,151467.0,152142.0,152144.0,111804.0,607.0,58919.0,152484.0,152484.0,84345.0,137902.0,151127.0,41628.0,607.0,152484.0,126040.0,90786.0,607.0,48410.0,151465.0,152145.0,152484.0,115195.0,607.0,57563.0
607.0,950.0,68413.0,106062.0,67735.0,607.0,73160.0,109786.0,607.0,607.0,84436.0,83086.0,167916.0,168936.0,165921.0,167587.0,167580.0,168598.0,78919.0,83424.0,83087.0,81390.0,85453.0,83423.0,81393.0,607.0,113841.0,42987.0,81053.0,60276.0,70579.0,65702.0,76662.0,75646.0,78010.0,75986.0,105052.0,16835.0,97225.0,607.0,52479.0,42523.0,55528.0,131079.0,69769.0,80718.0,81058.0,80042.0,81393.0,82071.0,160144.0,151123.0,607.0,152483.0,138923.0,150783.0,63665.0,151801.0,151807.0,152480.0,138243.0,150783.0,66717.0,151119.0,151469.0,151806.0,150786.0,150783.0,75873.0,152819.0,152481.0,110446.0,75194.0,151127.0,44681,151805.0,152483.0,133837.0,101970.0,151130.0,42647.0,607.0,607.0,152484.0,117905.0,150785.0,54513.0,152484.0,152482.0,150445.0,607.0,607.0,42647.0,151802.0,152484.0,142313.0,83326.0,151129.0,42647.0,607.0,607.0,152480.0,112140.0,150786.0,61631.0
190230.0,339955.0,57563.0,125671.0,68076.0,185495.0,75534.0,83423.0,123301.0,607.0,83087.0,86125.0,170624.0,170285.0,165923.0,162849.0,170277.0,167580.0,79262.0,84775.0,85113.0,82747.0,84438.0,82409.0,83422.0,607.0,607.0,46037.0,110462.0,60953.0,69902.0,70105.0,76999.0,74971.0,73959.0,77677.0,82070.0,99648.0,607.0,121277.0,49766.0,607.0,61631.0,25624.0,66377.0,81055.0,82070.0,79367.0,83422.0,78350.0,608.0,607.0,151465.0,152483.0,125363.0,607.0,75192.0,607.0,607.0,25358.0,134856.0,607.0,69091.0,607.0,607.0,607.0,147739.0,607.0,79258.0,152825.0,152484.0,134514.0,61629.0,607.0,48750,607.0,152482.0,152145.0,85025.0,607.0,52815.0,151466.0,152146.0,152479.0,113837.0,607.0,61291.0,152485.0,152821.0,119264.0,149431.0,150787.0,37223.0,607.0,152482.0,135195.0,106378.0,607.0,52478.0,151467.0,152143.0,152482.0,125022.0,607.0,48749.0
50295.0,100320.0,89768.0,92888.0,71805.0,102013.0,80616.0,21905.0,607.0,247008.0,86803.0,84774.0,171300.0,167242.0,164577.0,166228.0,169275.0,168591.0,78245.0,84098.0,83085.0,84098.0,83760.0,81058.0,84100.0,607.0,607.0,45698.0,19539.0,59257.0,69562.0,64683.0,77340.0,75984.0,72942.0,79704.0,75650.0,119924.0,607.0,97618.0,50782.0,172649.0,56208.0,72606.0,71803.0,80717.0,82408.0,78689.0,84100.0,80719.0,187190.0,151125.0,607.0,25359.0,151804.0,150788.0,62648.0,151466.0,151464.0,152480.0,145023.0,150788.0,79938.0,151129.0,151468.0,151801.0,152479.0,150787.0,74175.0,152821.0,152484.0,97224.0,82990.0,150786.0,35526,151806.0,152481.0,124684.0,98921.0,150787.0,58237.0,607.0,607.0,152480.0,119601.0,150789.0,59258.0,152483.0,152823.0,145022.0,149429.0,607.0,30444.0,151804.0,152819.0,152137.0,97566.0,150788.0,53154.0,607.0,607.0,152481.0,115191.0,150789.0,65022.0
607.0,1964.0,53833.0,607.0,66041.0,607.0,74852.0,79703.0,607.0,607.0,82411.0,84098.0,168595.0,170624.0,162227.0,167245.0,167244.0,169950.0,77906.0,84100.0,84775.0,83423.0,84098.0,82747.0,84436.0,62309.0,70237.0,40274.0,85788.0,65360.0,71253.0,69431.0,78015.0,75986.0,78351.0,78354.0,18864.0,607.0,607.0,73960.0,38240.0,85788.0,58238.0,104040.0,65356.0,80719.0,82409.0,81733.0,84436.0,82070.0,608.0,607.0,151466.0,152481.0,127396.0,607.0,70787.0,607.0,607.0,607.0,138923.0,607.0,61632.0,607.0,607.0,607.0,150450.0,607.0,76888.0,152820.0,152822.0,130107.0,81295.0,607.0,35188,607.0,152821.0,124686.0,105023.0,607.0,54852.0,151126.0,152144.0,152481.0,121633.0,607.0,56544.0,152825.0,152819.0,99939.0,607.0,150786.0,43326.0,607.0,152821.0,130108.0,104005.0,607.0,58241.0,151124.0,151807.0,152479.0,106717.0,607.0,50781.0
143247.0,607.0,64003.0,111477.0,70107.0,131418.0,77224.0,83424.0,607.0,607.0,84437.0,84769.0,169941.0,170625.0,165253.0,165212.0,160139.0,170284.0,77905.0,84775.0,82411.0,84101.0,84776.0,72947.0,60770.0,53496.0,107082.0,40951.0,107082.0,55869.0,69902.0,65021.0,77674.0,81056.0,74975.0,78354.0,72946.0,115534.0,607.0,607.0,58578.0,607.0,55529.0,96267.0,70787.0,81731.0,82406.0,78012.0,60770.0,84096.0,127697.0,151126.0,607.0,607.0,139938.0,150783.0,59257.0,151463.0,151465.0,152483.0,139602.0,150783.0,68412.0,151127.0,151125.0,151805.0,149772.0,150783.0,76549.0,152823.0,152818.0,90785.0,48068.0,150789.0,32816,151804.0,23324.0,123330.0,97229.0,150785.0,37900.0,607.0,607.0,152484.0,114855.0,150786.0,58581.0,152821.0,152822.0,104348.0,89091.0,607.0,607.0,151806.0,152825.0,152146.0,101971.0,150783.0,35189.0,607.0,607.0,152823.0,111804.0,150784.0,60274.0
81394.0,1964.0,59255.0,115195.0,65022.0,46576.0,77228.0,79368.0,407221.0,244307.0,82070.0,84771.0,168936.0,169611.0,163572.0,168254.0,166906.0,169270.0,76889.0,84099.0,82069.0,84095.0,83424.0,69903.0,69227.0,607.0,46576.0,42305.0,18526.0,59598.0,71590.0,67732.0,78353.0,76662.0,79369.0,78017.0,80381.0,116883.0,114854.0,114519.0,47055.0,127361.0,59598.0,87480.0,67735.0,80716.0,82409.0,84100.0,69227.0,78354.0,608.0,607.0,151467.0,152482.0,125699.0,607.0,71463.0,607.0,607.0,607.0,122649.0,607.0,70446.0,607.0,607.0,607.0,151127.0,607.0,76546.0,20613.0,152823.0,115868.0,65699.0,607.0,37901,607.0,152481.0,152136.0,97228.0,607.0,50444.0,151127.0,152145.0,152822.0,117907.0,607.0,56545.0,152819.0,152819.0,109430.0,133161.0,150788.0,79937.0,607.0,21629.0,123669.0,80280.0,607.0,45019.0,151126.0,151805.0,152822.0,124347.0,607.0,58241.0
607.0,286549.0,81297.0,90184.0,66716.0,607.0,79601.0,77677.0,12104.0,607.0,83759.0,83762.0,168258.0,169275.0,162558.0,170289.0,169272.0,168598.0,76890.0,85113.0,81395.0,84096.0,82746.0,83423.0,84772.0,56545.0,607.0,47393.0,81057.0,59595.0,72267.0,68412.0,79704.0,75989.0,77338.0,80381.0,79367.0,607.0,607.0,95254.0,39935.0,55029.0,57560.0,32381.0,69088.0,80382.0,82411.0,79367.0,84772.0,83422.0,168594.0,151122.0,607.0,607.0,145707.0,150449.0,62647.0,151462.0,151464.0,152144.0,148077.0,150449.0,66037.0,151124.0,151126.0,151804.0,148753.0,150449.0,77907.0,152824.0,152823.0,116890.0,89089.0,150787.0,38578,151466.0,607.0,126380.0,90109.0,150788.0,51459.0,607.0,607.0,152823.0,118925.0,150449.0,62986.0,152823.0,153159.0,138583.0,73836.0,607.0,607.0,151466.0,152822.0,131462.0,95529.0,150787.0,50443.0,607.0,607.0,152820.0,116547.0,150449.0,56544.0
180086.0,101338.0,73834.0,607.0,68754.0,191241.0,75192.0,76323.0,159809.0,607.0,82747.0,85452.0,169610.0,166906.0,165589.0,169952.0,166906.0,169613.0,78583.0,84094.0,83760.0,83761.0,82072.0,83419.0,83422.0,33494.0,126346.0,44681.0,102012.0,59258.0,74296.0,67396.0,76663.0,75648.0,76663.0,76661.0,69565.0,114516.0,607.0,74973.0,57563.0,607.0,59256.0,59759.0,69429.0,81392.0,79027.0,80718.0,83422.0,78690.0,608.0,607.0,151467.0,152145.0,128749.0,607.0,77905.0,607.0,607.0,607.0,137567.0,607.0,68074.0,607.0,607.0,607.0,152821.0,607.0,76888.0,607.0,152822.0,126718.0,70108.0,607.0,42309,607.0,152482.0,152141.0,89429.0,607.0,48747.0,151123.0,152140.0,152816.0,116550.0,607.0,57901.0,153157.0,153161.0,118243.0,607.0,150786.0,82307.0,607.0,607.0,152141.0,109768.0,607.0,67737.0,151123.0,151805.0,152821.0,115195.0,607.0,57224.0
96942.0,607.0,60615.0,102689.0,67055.0,90522.0,75194.0,105054.0,607.0,244645.0,85788.0,85112.0,168932.0,169949.0,165583.0,169273.0,169604.0,166908.0,75532.0,83761.0,82746.0,83084.0,81731.0,84775.0,84094.0,15189.0,117222.0,32476.0,19202.0,62986.0,72270.0,66036.0,76325.0,77336.0,77337.0,79365.0,76998.0,122291.0,150110.0,607.0,48409.0,169272.0,65361.0,117558.0,69430.0,81393.0,82069.0,80720.0,84094.0,82407.0,152037.0,150788.0,607.0,607.0,134180.0,150449.0,58579.0,151463.0,151467.0,152146.0,143667.0,150449.0,70108.0,150786.0,151124.0,151466.0,152824.0,150449.0,80279.0,152821.0,153160.0,102652.0,75872.0,150785.0,38917,151464.0,607.0,123667.0,88415.0,150785.0,39935.0,607.0,607.0,152820.0,119598.0,150449.0,56885.0,153157.0,153151.0,151466.0,127058.0,607.0,60274.0,151467.0,152822.0,151806.0,106042.0,150784.0,42984.0,607.0,607.0,153159.0,114175.0,150449.0,61969.0
607.0,1626.0,68753.0,123644.0,67059.0,11765.0,76886.0,79029.0,123646.0,607.0,82070.0,85789.0,169608.0,165892.0,165921.0,169612.0,166905.0,164882.0,79599.0,83419.0,84437.0,81057.0,81732.0,82743.0,85113.0,50781.0,70577.0,42307.0,83760.0,61631.0,74632.0,69771.0,77001.0,75651.0,77337.0,78691.0,104717.0,15822.0,607.0,113843.0,43325.0,93221.0,52138.0,41846.0,70447.0,81731.0,81394.0,79704.0,85113.0,77679.0,608.0,607.0,151125.0,152143.0,135189.0,607.0,75533.0,607.0,607.0,607.0,136213.0,607.0,70106.0,607.0,607.0,607.0,151461.0,607.0,73496.0,607.0,153159.0,84347.0,78923.0,607.0,46374,607.0,152480.0,152482.0,105702.0,607.0,47392.0,151129.0,151804.0,153160.0,114517.0,607.0,58920.0,153158.0,153161.0,80955.0,132141.0,150448.0,34849.0,607.0,607.0,128075.0,102309.0,607.0,46377.0,151125.0,151807.0,153158.0,119940.0,607.0,58238.0
607.0,950.0,65019.0,41508.0,66379.0,133783.0,75869.0,90858.0,3991.0,607.0,84777.0,84098.0,168260.0,168257.0,164240.0,168596.0,168254.0,167579.0,78244.0,85787.0,83420.0,83082.0,83419.0,81733.0,82741.0,607.0,607.0,48409.0,105053.0,52139.0,72269.0,67736.0,78689.0,78690.0,76327.0,78692.0,80042.0,99306.0,607.0,103361.0,45019.0,607.0,59934.0,87141.0,68753.0,80718.0,81055.0,79706.0,82741.0,82746.0,188199.0,150784.0,607.0,607.0,134516.0,150446.0,68752.0,151128.0,151126.0,152144.0,137230.0,150446.0,73161.0,150784.0,151127.0,151468.0,145026.0,150446.0,75868.0,152817.0,153155.0,126381.0,77225.0,150784.0,34507,151464.0,607.0,116549.0,99261.0,150447.0,56545.0,607.0,607.0,153154.0,120617.0,150446.0,67058.0,18916.0,153503.0,126719.0,70444.0,607.0,19257.0,151462.0,152824.0,134854.0,85024.0,150447.0,45019.0,607.0,607.0,153160.0,113161.0,150446.0,58916.0
206793.0,284524.0,59594.0,607.0,68750.0,98632.0,76888.0,77338.0,159806.0,243627.0,84774.0,85450.0,167242.0,169607.0,164580.0,167918.0,170287.0,167919.0,77223.0,83084.0,83759.0,83084.0,81734.0,83425.0,85449.0,93158.0,85790.0,44679.0,607.0,63325.0,74298.0,68072.0,77003.0,78692.0,75987.0,76325.0,84772.0,117897.0,607.0,72269.0,44341.0,127021.0,52478.0,65507.0,71464.0,82748.0,79702.0,82067.0,85449.0,79029.0,608.0,607.0,151125.0,152140.0,126721.0,607.0,64345.0,607.0,607.0,607.0,138245.0,607.0,68414.0,607.0,607.0,607.0,147734.0,607.0,74172.0,607.0,153159.0,151128.0,55185.0,607.0,31121,607.0,152481.0,152485.0,92818.0,607.0,42309.0,151125.0,151804.0,153156.0,121634.0,607.0,52138.0,153161.0,153499.0,114516.0,71123.0,150446.0,40951.0,607.0,607.0,120955.0,99598.0,607.0,54510.0,150783.0,151800.0,153159.0,120617.0,607.0,54513.0
607.0,97956.0,80278.0,155416.0,70109.0,2978.0,79258.0,48267.0,607.0,607.0,83085.0,84773.0,168597.0,169270.0,164913.0,168597.0,168934.0,166906.0,77905.0,85788.0,83423.0,83418.0,83421.0,84098.0,85789.0,607.0,108093.0,39935.0,104041.0,58917.0,71254.0,68415.0,77000.0,74974.0,76327.0,78350.0,80045.0,16159.0,607.0,607.0,56544.0,96603.0,65701.0,109112.0,68750.0,81392.0,83085.0,82407.0,85789.0,83761.0,162854.0,150787.0,607.0,607.0,139601.0,150445.0,62310.0,151124.0,151126.0,152143.0,148411.0,150445.0,68075.0,150787.0,151128.0,151466.0,150107.0,150445.0,72818.0,152820.0,153157.0,129430.0,84345.0,150448.0,32139,151465.0,607.0,120278.0,86378.0,150446.0,54173.0,607.0,607.0,153159.0,116211.0,150445.0,59936.0,607.0,153504.0,129769.0,70787.0,607.0,607.0,151466.0,152480.0,152485.0,106039.0,150446.0,44002.0,607.0,607.0,153163.0,121634.0,150445.0,54174.0
150005.0,2978.0,66040.0,129049.0,62647.0,135473.0,74853.0,80380.0,265936.0,607.0,81054.0,86125.0,66861.0,103027.0,166252.0,110461.0,169948.0,115194.0,77565.0,83086.0,83080.0,84775.0,82072.0,84432.0,84095.0,121975.0,87816.0,38239.0,120597.0,61629.0,71933.0,67059.0,77339.0,72944.0,78013.0,79703.0,47253.0,102690.0,607.0,114517.0,46376.0,4330.0,56207.0,71591.0,70788.0,79027.0,82407.0,81056.0,84095.0,78351.0,608.0,607.0,151128.0,152143.0,140617.0,607.0,69767.0,607.0,607.0,607.0,137224.0,607.0,68076.0,607.0,607.0,607.0,149771.0,607.0,77565.0,607.0,153500.0,88076.0,73159.0,607.0,46373,607.0,152482.0,129430.0,101973.0,607.0,45360.0,150783.0,151803.0,153159.0,113161.0,607.0,57224.0,153163.0,15867.0,103669.0,98244.0,150447.0,607.0,607.0,607.0,134850.0,94853.0,607.0,52477.0,150788.0,151467.0,153495.0,108076.0,607.0,59598.0
104042.0,3316.0,58920.0,84095.0,68752.0,92549.0,79601.0,88156.0,607.0,245653.0,85451.0,83758.0,607.0,607.0,39588.0,607.0,607.0,607.0,77566.0,84434.0,86124.0,83085.0,83760.0,84098.0,84096.0,607.0,607.0,49427.0,607.0,55191.0,75308.0,68073.0,75982.0,73958.0,75988.0,79029.0,77677.0,115873.0,607.0,102688.0,49086.0,124659.0,60271.0,49617.0,68073.0,82069.0,81392.0,81396.0,84096.0,81733.0,137161.0,150788.0,607.0,607.0,151462.0,150109.0,65700.0,151130.0,151130.0,151807.0,138245.0,150109.0,70108.0,150788.0,150790.0,151466.0,151464.0,150109.0,77567.0,152479.0,153501.0,91124.0,68752.0,150446.0,40612,151466.0,607.0,118583.0,105701.0,150447.0,47732.0,607.0,607.0,153498.0,121974.0,150109.0,59259.0,607.0,153497.0,151463.0,81973.0,607.0,607.0,151464.0,152480.0,133494.0,98244.0,150447.0,46376.0,607.0,607.0,153496.0,117907.0,150109.0,56884.0
607.0,607.0,55527.0,607.0,64682.0,9400.0,74853.0,81056.0,86799.0,607.0,84774.0,84437.0,607.0,607.0,607.0,607.0,607.0,607.0,77227.0,84438.0,83757.0,82746.0,83084.0,82409.0,81734.0,607.0,85449.0,43664.0,92549.0,57225.0,73621.0,64680.0,78354.0,75648.0,79029.0,78011.0,86464.0,16158.0,607.0,70917.0,42986.0,46242.0,56884.0,112149.0,71124.0,82408.0,82406.0,81396.0,81734.0,79029.0,608.0,607.0,151124.0,151803.0,130448.0,607.0,56884.0,607.0,607.0,607.0,138921.0,607.0,67397.0,607.0,607.0,607.0,153499.0,607.0,76887.0,607.0,153499.0,607.0,84005.0,607.0,42646,607.0,152143.0,135533.0,92484.0,607.0,46716.0,150792.0,151803.0,153499.0,115191.0,607.0,62310.0,152820.0,607.0,85024.0,69092.0,150449.0,50105.0,607.0,607.0,131124.0,90107.0,607.0,50104.0,150789.0,151468.0,153494.0,121294.0,607.0,58581.0
127699.0,287904.0,78919.0,104041.0,68413.0,136482.0,75529.0,86801.0,607.0,607.0,85450.0,85788.0,607.0,607.0,607.0,607.0,607.0,607.0,78244.0,84773.0,84095.0,83422.0,83422.0,84773.0,80043.0,607.0,111139.0,40614.0,107421.0,59259.0,71592.0,67056.0,77677.0,75646.0,75649.0,76999.0,77677.0,103702.0,607.0,607.0,48749.0,607.0,58918.0,36773.0,67057.0,78351.0,80382.0,78017.0,80043.0,82408.0,178399.0,150788.0,607.0,607.0,122653.0,150107.0,75194.0,151123.0,151124.0,151802.0,150788.0,150107.0,69769.0,150788.0,150792.0,151128.0,150107.0,150107.0,75532.0,152483.0,153494.0,150787.0,79596.0,150449.0,18918,151127.0,607.0,140957.0,89430.0,150449.0,48748.0,607.0,607.0,153502.0,128071.0,150107.0,58242.0,607.0,153500.0,134852.0,86378.0,607.0,31121.0,151128.0,152479.0,152481.0,114513.0,150449.0,38239.0,607.0,607.0,153498.0,114854.0,150107.0,57223.0
